"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Washburn County, WI"	"55129"	"2011"	"2011"	Suppressed	13877	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2012"	"2012"	Suppressed	13752	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2013"	"2013"	Suppressed	13675	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2014"	"2014"	Suppressed	13681	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2015"	"2015"	Suppressed	13572	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2016"	"2016"	Suppressed	13701	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2017"	"2017"	Suppressed	13791	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2018"	"2018"	Suppressed	13919	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2019"	"2019"	Suppressed	13847	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washburn County, WI"	"55129"	"2020 "	"2020"	Suppressed	13951	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Washburn County, WI"	"55129"			Suppressed	304638	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"1999"	"1999"	Suppressed	96014	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2000"	"2000"	Suppressed	97154	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2001"	"2001"	Suppressed	98973	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2002"	"2002"	Suppressed	100267	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2003"	"2003"	Suppressed	101589	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2004"	"2004"	Suppressed	103393	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2005"	"2005"	Suppressed	105102	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2006"	"2006"	Suppressed	106611	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2007"	"2007"	10	108251	Unreliable	4.4	17.0	2.9	0.1%
	"Washington County, WI"	"55131"	"2008"	"2008"	Suppressed	109706	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Washington County, WI"	"55131"	"2009"	"2009"	10	110520	Unreliable	4.3	16.6	2.9	0.1%
	"Washington County, WI"	"55131"	"2010"	"2010"	10	110861	Unreliable	4.3	16.6	2.9	0.1%
	"Washington County, WI"	"55131"	"2011"	"2011"	14	111821	Unreliable	6.8	21.0	3.3	0.1%
	"Washington County, WI"	"55131"	"2012"	"2012"	12	112628	Unreliable	5.5	18.6	3.1	0.1%
	"Washington County, WI"	"55131"	"2013"	"2013"	20	113164	17.7	10.8	27.3	4.0	0.2%
	"Washington County, WI"	"55131"	"2014"	"2014"	16	113947	Unreliable	8.0	22.8	3.5	0.1%
	"Washington County, WI"	"55131"	"2015"	"2015"	13	114642	Unreliable	6.0	19.4	3.1	0.1%
	"Washington County, WI"	"55131"	"2016"	"2016"	22	115323	19.1	12.0	28.9	4.1	0.2%
	"Washington County, WI"	"55131"	"2017"	"2017"	20	116246	17.2	10.5	26.6	3.8	0.2%
	"Washington County, WI"	"55131"	"2018"	"2018"	20	117004	17.1	10.4	26.4	3.8	0.2%
	"Washington County, WI"	"55131"	"2019"	"2019"	17	117580	Unreliable	8.4	23.1	3.5	0.2%
	"Washington County, WI"	"55131"	"2020 "	"2020"	25	118327	21.1	13.7	31.2	4.2	0.2%
"Total"	"Washington County, WI"	"55131"			234	2399123	9.8	8.5	11.0	0.6	2.2%
	"Waukesha County, WI"	"55133"	"1999"	"1999"	Suppressed	297659	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waukesha County, WI"	"55133"	"2000"	"2000"	Suppressed	300028	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waukesha County, WI"	"55133"	"2001"	"2001"	11	304768	Unreliable	1.8	6.5	1.1	0.1%
	"Waukesha County, WI"	"55133"	"2002"	"2002"	Suppressed	309406	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waukesha County, WI"	"55133"	"2003"	"2003"	14	313148	Unreliable	2.4	7.5	1.2	0.1%
	"Waukesha County, WI"	"55133"	"2004"	"2004"	11	315977	Unreliable	1.7	6.2	1.0	0.1%
	"Waukesha County, WI"	"55133"	"2005"	"2005"	22	318849	6.9	4.3	10.4	1.5	0.2%
	"Waukesha County, WI"	"55133"	"2006"	"2006"	18	321199	Unreliable	3.3	8.9	1.3	0.2%
	"Waukesha County, WI"	"55133"	"2007"	"2007"	24	324762	7.4	4.7	11.0	1.5	0.2%
	"Waukesha County, WI"	"55133"	"2008"	"2008"	27	327355	8.2	5.4	12.0	1.6	0.3%
	"Waukesha County, WI"	"55133"	"2009"	"2009"	23	329791	7.0	4.4	10.5	1.5	0.2%
	"Waukesha County, WI"	"55133"	"2010"	"2010"	39	331074	11.8	8.4	16.1	1.9	0.4%
	"Waukesha County, WI"	"55133"	"2011"	"2011"	37	333580	11.1	7.8	15.3	1.8	0.3%
	"Waukesha County, WI"	"55133"	"2012"	"2012"	32	336297	9.5	6.5	13.4	1.7	0.3%
	"Waukesha County, WI"	"55133"	"2013"	"2013"	35	338532	10.3	7.2	14.4	1.7	0.3%
	"Waukesha County, WI"	"55133"	"2014"	"2014"	40	340487	11.7	8.4	16.0	1.9	0.4%
	"Waukesha County, WI"	"55133"	"2015"	"2015"	35	342446	10.2	7.1	14.2	1.7	0.3%
	"Waukesha County, WI"	"55133"	"2016"	"2016"	52	344683	15.1	11.3	19.8	2.1	0.5%
	"Waukesha County, WI"	"55133"	"2017"	"2017"	63	346768	18.2	14.0	23.2	2.3	0.6%
	"Waukesha County, WI"	"55133"	"2018"	"2018"	57	349240	16.3	12.4	21.1	2.2	0.5%
	"Waukesha County, WI"	"55133"	"2019"	"2019"	50	350448	14.3	10.6	18.8	2.0	0.5%
	"Waukesha County, WI"	"55133"	"2020 "	"2020"	83	352619	23.5	18.7	29.2	2.6	0.8%
"Total"	"Waukesha County, WI"	"55133"			688	7229116	9.5	8.8	10.2	0.4	6.4%
	"Waupaca County, WI"	"55135"	"1999"	"1999"	Suppressed	43066	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2000"	"2000"	Suppressed	43363	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2001"	"2001"	Suppressed	43834	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2002"	"2002"	Suppressed	44191	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2003"	"2003"	Suppressed	44443	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2004"	"2004"	Suppressed	44565	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2005"	"2005"	Suppressed	44684	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2006"	"2006"	Suppressed	44959	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2007"	"2007"	Suppressed	44988	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2008"	"2008"	Suppressed	44993	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2009"	"2009"	Suppressed	44887	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2010"	"2010"	Suppressed	44912	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2011"	"2011"	Suppressed	45361	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2012"	"2012"	Suppressed	44932	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2013"	"2013"	Suppressed	45183	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2014"	"2014"	Suppressed	45094	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2015"	"2015"	Suppressed	45077	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2016"	"2016"	Suppressed	44837	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2017"	"2017"	Suppressed	44652	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2018"	"2018"	Suppressed	44560	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2019"	"2019"	Suppressed	44450	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waupaca County, WI"	"55135"	"2020 "	"2020"	Suppressed	44148	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Waupaca County, WI"	"55135"			39	981179	4.0	2.8	5.4	0.6	0.4%
	"Waushara County, WI"	"55137"	"1999"	"1999"	Suppressed	19588	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2000"	"2000"	Suppressed	19877	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2001"	"2001"	Suppressed	20058	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2002"	"2002"	Suppressed	21123	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2003"	"2003"	Suppressed	21329	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2004"	"2004"	Suppressed	21436	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2005"	"2005"	Suppressed	21514	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2006"	"2006"	Suppressed	21588	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2007"	"2007"	Suppressed	21576	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2008"	"2008"	Suppressed	21664	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2009"	"2009"	Suppressed	21462	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2010"	"2010"	Suppressed	21442	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2011"	"2011"	Suppressed	21518	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2012"	"2012"	Suppressed	21460	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2013"	"2013"	Suppressed	21366	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2014"	"2014"	Suppressed	21303	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2015"	"2015"	Suppressed	21208	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2016"	"2016"	Suppressed	21276	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2017"	"2017"	Suppressed	21529	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2018"	"2018"	Suppressed	21450	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2019"	"2019"	Suppressed	21614	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Waushara County, WI"	"55137"	"2020 "	"2020"	Suppressed	21540	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Waushara County, WI"	"55137"			17	466921	Unreliable	2.1	5.8	0.9	0.2%
	"Winnebago County, WI"	"55139"	"1999"	"1999"	Suppressed	131878	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2000"	"2000"	Suppressed	132696	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2001"	"2001"	Suppressed	133979	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2002"	"2002"	Suppressed	135098	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2003"	"2003"	Suppressed	135739	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2004"	"2004"	Suppressed	136668	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2005"	"2005"	Suppressed	138044	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2006"	"2006"	Suppressed	139203	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2007"	"2007"	13	140449	Unreliable	4.9	15.8	2.6	0.1%
	"Winnebago County, WI"	"55139"	"2008"	"2008"	13	141264	Unreliable	4.9	15.7	2.6	0.1%
	"Winnebago County, WI"	"55139"	"2009"	"2009"	10	142653	Unreliable	3.4	12.9	2.2	0.1%
	"Winnebago County, WI"	"55139"	"2010"	"2010"	Suppressed	143170	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Winnebago County, WI"	"55139"	"2011"	"2011"	19	143991	Unreliable	7.9	20.6	3.0	0.2%
	"Winnebago County, WI"	"55139"	"2012"	"2012"	17	144976	Unreliable	6.8	18.8	2.8	0.2%
	"Winnebago County, WI"	"55139"	"2013"	"2013"	11	145901	Unreliable	3.8	13.5	2.3	0.1%
	"Winnebago County, WI"	"55139"	"2014"	"2014"	24	146204	16.4	10.5	24.4	3.4	0.2%
	"Winnebago County, WI"	"55139"	"2015"	"2015"	15	146420	Unreliable	5.7	16.9	2.6	0.1%
	"Winnebago County, WI"	"55139"	"2016"	"2016"	20	146820	13.6	8.3	21.0	3.0	0.2%
	"Winnebago County, WI"	"55139"	"2017"	"2017"	22	147332	14.9	9.4	22.6	3.2	0.2%
	"Winnebago County, WI"	"55139"	"2018"	"2018"	18	147886	Unreliable	7.2	19.2	2.9	0.2%
	"Winnebago County, WI"	"55139"	"2019"	"2019"	13	148959	Unreliable	4.6	14.9	2.4	0.1%
	"Winnebago County, WI"	"55139"	"2020 "	"2020"	33	148861	22.2	15.3	31.1	3.9	0.3%
"Total"	"Winnebago County, WI"	"55139"			266	3118191	8.5	7.5	9.6	0.5	2.5%
	"Wood County, WI"	"55141"	"1999"	"1999"	Suppressed	63366	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2000"	"2000"	Suppressed	63471	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2001"	"2001"	Suppressed	63451	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2002"	"2002"	Suppressed	63689	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2003"	"2003"	Suppressed	63804	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2004"	"2004"	Suppressed	63834	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2005"	"2005"	Suppressed	63904	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2006"	"2006"	Suppressed	63663	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2007"	"2007"	Suppressed	63575	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2008"	"2008"	Suppressed	63639	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2009"	"2009"	Suppressed	63790	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2010"	"2010"	Suppressed	63914	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2011"	"2011"	Suppressed	64029	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2012"	"2012"	Suppressed	63715	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2013"	"2013"	Suppressed	63414	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2014"	"2014"	Suppressed	63161	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2015"	"2015"	Suppressed	63011	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2016"	"2016"	Suppressed	62761	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2017"	"2017"	Suppressed	62784	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2018"	"2018"	Suppressed	62709	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2019"	"2019"	Suppressed	62713	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Wood County, WI"	"55141"	"2020 "	"2020"	14	62463	Unreliable	12.3	37.6	6.0	0.1%
"Total"	"Wood County, WI"	"55141"			73	1394860	5.2	4.1	6.6	0.6	0.7%
"Total"					10695	105138924	10.2	10.0	10.4	0.1	100.0%
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"Single-Year Ages: 12 years; 13 years; 14 years; 15 years; 16 years; 17 years; 18 years; 19 years; 20 years; 21 years; 22 years;"
"23 years; 24 years; 25 years; 26 years; 27 years; 28 years; 29 years; 30 years; 31 years; 32 years; 33 years; 34 years; 35"
"years; 36 years; 37 years; 38 years; 39 years; 40 years; 41 years; 42 years; 43 years; 44 years; 45 years; 46 years; 47 years;"
"48 years; 49 years; 50 years; 51 years; 52 years; 53 years; 54 years; 55 years; 56 years; 57 years; 58 years; 59 years; 60"
"years; 61 years; 62 years; 63 years; 64 years; 65 years; 66 years; 67 years; 68 years; 69 years; 70 years; 71 years; 72 years;"
"73 years; 74 years; 75 years; 76 years; 77 years; 78 years; 79 years; 80 years; 81 years; 82 years; 83 years; 84 years; 85"
"years; 86 years; 87 years; 88 years; 89 years; 90 years; 91 years; 92 years; 93 years; 94 years; 95 years; 96 years; 97 years;"
"98 years; 99 years; 100+ years"
"States: Wisconsin (55)"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes"
"Group By: County; Year"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Feb 14, 2022 4:56:52 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Feb 14, 2022 4:56:52 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"5. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Confidence-Intervals."
"6. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Standard-Errors."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. Changes to cause of death classification affect reporting trends. More information:"
